,ID,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW,Time
14110,AL162004, LO,25.8,-50.2,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-04 00:00:00
14111,AL162004, LO,25.4,-50.1,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-04 06:00:00
14112,AL162004, LO,25.0,-50.4,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-04 12:00:00
14113,AL162004, LO,25.1,-50.9,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-04 18:00:00
14114,AL162004, LO,25.5,-51.1,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-05 00:00:00
14115,AL162004, LO,25.9,-51.1,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-05 06:00:00
14116,AL162004, LO,26.1,-51.4,20.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-05 12:00:00
14117,AL012005, TD,16.9,-84.0,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-08 18:00:00
14118,AL012005, TD,17.4,-83.9,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-09 00:00:00
14119,AL012005, TS,18.2,-83.9,35.0,1003.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-09 06:00:00
14120,AL012005, TS,19.0,-84.0,35.0,1002.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-09 12:00:00
14121,AL012005, TS,19.7,-84.1,35.0,1002.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-09 18:00:00
14122,AL012005, TS,20.4,-84.2,40.0,1001.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-10 00:00:00
14123,AL012005, TS,21.2,-84.4,45.0,1000.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-10 06:00:00
14124,AL012005, TS,23.0,-84.7,50.0,1000.0,130.0,0.0,60.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-10 12:00:00
14125,AL012005, TS,24.9,-85.1,55.0,995.0,130.0,100.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-10 18:00:00
14126,AL012005, TS,26.5,-85.6,60.0,990.0,140.0,120.0,0.0,75.0,75.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2005-06-11 00:00:00
14127,AL012005, TS,27.7,-86.8,60.0,993.0,140.0,120.0,0.0,75.0,75.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2005-06-11 06:00:00
14128,AL012005, TS,28.9,-87.2,55.0,990.0,130.0,120.0,0.0,75.0,75.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2005-06-11 12:00:00
14129,AL012005, TS,30.1,-87.5,50.0,991.0,30.0,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-11 18:00:00
14130,AL012005, TD,31.4,-87.6,30.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-12 00:00:00
14131,AL012005, TD,32.7,-87.7,25.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-12 06:00:00
14132,AL012005, TD,35.0,-88.0,20.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-12 12:00:00
14133,AL012005, TD,37.0,-87.8,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-12 18:00:00
14134,AL012005, TD,38.5,-87.5,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-13 00:00:00
14135,AL012005, TD,40.5,-86.0,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-13 06:00:00
14136,AL012005, LO,42.0,-85.0,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-13 12:00:00
14137,AL012005, EX,43.0,-84.0,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-13 18:00:00
14138,AL012005, EX,43.7,-81.1,20.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-14 00:00:00
14139,AL012005, EX,44.8,-77.6,20.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-14 06:00:00
14140,AL022005, TD,19.7,-95.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-28 18:00:00
14141,AL022005, TS,20.0,-95.8,35.0,1005.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-29 00:00:00
14142,AL022005, TS,20.4,-96.4,35.0,1005.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-29 06:00:00
14143,AL022005, TS,20.8,-97.3,35.0,1005.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-29 12:00:00
14144,AL022005, TD,21.4,-98.1,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-29 18:00:00
14145,AL022005, TD,22.0,-98.5,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-06-30 00:00:00
14146,AL032005, TD,18.3,-86.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-03 18:00:00
14147,AL032005, TD,18.6,-87.2,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-04 00:00:00
14148,AL032005, TD,19.3,-87.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-04 06:00:00
14149,AL032005, TD,20.9,-88.5,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-04 12:00:00
14150,AL032005, TD,22.3,-89.0,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-04 18:00:00
14151,AL032005, TD,23.9,-89.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 00:00:00
14152,AL032005, TS,25.1,-90.2,35.0,1009.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 06:00:00
14153,AL032005, TS,26.4,-90.4,45.0,1002.0,90.0,90.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 12:00:00
14154,AL032005, TS,27.6,-90.5,60.0,997.0,90.0,90.0,30.0,60.0,30.0,30.0,0.0,25.0,0.0,0.0,0.0,0.0,2005-07-05 18:00:00
14155,AL032005, HU,28.5,-90.3,65.0,992.0,90.0,90.0,40.0,60.0,30.0,30.0,20.0,25.0,20.0,20.0,0.0,0.0,2005-07-06 00:00:00
14156,AL032005, TS,29.6,-90.0,50.0,994.0,90.0,90.0,40.0,60.0,30.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0,2005-07-06 06:00:00
14157,AL032005, TS,30.8,-88.9,40.0,998.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-06 12:00:00
14158,AL032005, TD,31.6,-88.1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-06 18:00:00
14159,AL032005, TD,32.4,-87.2,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-07 00:00:00
14160,AL032005, TD,33.2,-86.2,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-07 06:00:00
14161,AL032005, EX,34.6,-84.1,20.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-07 12:00:00
14162,AL032005, EX,35.6,-81.8,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-07 18:00:00
14163,AL032005, EX,37.1,-80.0,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-08 00:00:00
14164,AL032005, EX,37.8,-78.3,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-08 06:00:00
14165,AL032005, EX,38.4,-76.7,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-08 12:00:00
14166,AL032005, EX,39.1,-74.8,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-08 18:00:00
14167,AL032005, EX,39.5,-72.0,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-09 00:00:00
14168,AL032005, EX,40.8,-70.7,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-09 06:00:00
14169,AL032005, EX,41.6,-69.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-09 12:00:00
14170,AL032005, EX,43.5,-69.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-09 18:00:00
14171,AL032005, EX,44.9,-69.8,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-10 00:00:00
14172,AL032005, EX,45.5,-70.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-10 06:00:00
14173,AL032005, EX,46.5,-67.6,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-10 12:00:00
14174,AL032005, EX,48.0,-66.4,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-10 18:00:00
14175,AL032005, EX,48.5,-64.5,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 00:00:00
14176,AL032005, EX,48.5,-62.5,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 06:00:00
14177,AL042005, TD,12.0,-60.8,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-04 18:00:00
14178,AL042005, TD,12.2,-62.5,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 00:00:00
14179,AL042005, TD,12.5,-64.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 06:00:00
14180,AL042005, TS,13.0,-65.9,35.0,1007.0,50.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 12:00:00
14181,AL042005, TS,13.6,-67.3,40.0,1005.0,50.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-05 18:00:00
14182,AL042005, TS,14.3,-68.5,45.0,1000.0,50.0,40.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-06 00:00:00
14183,AL042005, TS,14.7,-69.7,50.0,995.0,75.0,75.0,25.0,75.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,2005-07-06 06:00:00
14184,AL042005, TS,15.1,-70.9,55.0,991.0,80.0,75.0,25.0,75.0,30.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,2005-07-06 12:00:00
14185,AL042005, TS,15.6,-71.9,60.0,989.0,90.0,75.0,35.0,80.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,2005-07-06 18:00:00
14186,AL042005, HU,16.2,-73.0,70.0,982.0,110.0,80.0,45.0,100.0,50.0,30.0,10.0,40.0,20.0,0.0,0.0,20.0,2005-07-07 00:00:00
14187,AL042005, HU,16.7,-74.1,80.0,972.0,110.0,90.0,45.0,100.0,50.0,30.0,10.0,40.0,20.0,0.0,0.0,20.0,2005-07-07 06:00:00
14188,AL042005, HU,17.6,-74.9,90.0,967.0,120.0,105.0,75.0,100.0,75.0,45.0,20.0,40.0,40.0,15.0,0.0,20.0,2005-07-07 12:00:00
14189,AL042005, HU,18.5,-76.1,100.0,957.0,120.0,110.0,75.0,100.0,75.0,70.0,20.0,50.0,40.0,30.0,15.0,30.0,2005-07-07 18:00:00
14190,AL042005, HU,19.4,-77.1,120.0,951.0,120.0,110.0,75.0,100.0,75.0,70.0,25.0,50.0,45.0,30.0,20.0,30.0,2005-07-08 00:00:00
14191,AL042005, HU,20.3,-78.4,110.0,953.0,120.0,110.0,75.0,100.0,75.0,75.0,25.0,50.0,45.0,30.0,20.0,30.0,2005-07-08 06:00:00
14192,AL042005, HU,20.9,-79.5,130.0,938.0,140.0,120.0,75.0,100.0,75.0,75.0,25.0,50.0,45.0,30.0,20.0,30.0,2005-07-08 12:00:00
14193,AL042005, HU,22.0,-80.6,120.0,941.0,140.0,140.0,75.0,120.0,90.0,75.0,30.0,55.0,55.0,35.0,20.0,30.0,2005-07-08 18:00:00
14194,AL042005, HU,22.7,-81.6,100.0,960.0,150.0,150.0,75.0,140.0,90.0,75.0,30.0,55.0,55.0,35.0,20.0,30.0,2005-07-09 00:00:00
14195,AL042005, HU,23.4,-82.5,75.0,973.0,175.0,150.0,75.0,140.0,90.0,75.0,30.0,55.0,55.0,35.0,20.0,30.0,2005-07-09 06:00:00
14196,AL042005, HU,24.3,-83.4,80.0,967.0,175.0,150.0,75.0,140.0,90.0,75.0,30.0,55.0,45.0,25.0,15.0,25.0,2005-07-09 12:00:00
14197,AL042005, HU,25.2,-84.2,90.0,962.0,175.0,175.0,80.0,150.0,100.0,75.0,30.0,55.0,35.0,25.0,15.0,25.0,2005-07-09 18:00:00
14198,AL042005, HU,26.1,-85.0,110.0,942.0,175.0,200.0,80.0,150.0,100.0,75.0,30.0,55.0,35.0,25.0,15.0,25.0,2005-07-10 00:00:00
14199,AL042005, HU,27.2,-85.8,125.0,935.0,175.0,200.0,90.0,150.0,100.0,75.0,30.0,60.0,35.0,25.0,15.0,25.0,2005-07-10 06:00:00
14200,AL042005, HU,28.5,-86.3,120.0,930.0,175.0,200.0,90.0,115.0,100.0,75.0,30.0,50.0,25.0,25.0,15.0,25.0,2005-07-10 12:00:00
14201,AL042005, HU,29.9,-86.9,110.0,942.0,110.0,175.0,90.0,75.0,65.0,60.0,30.0,30.0,20.0,20.0,15.0,20.0,2005-07-10 18:00:00
14202,AL042005, TS,31.5,-87.7,45.0,970.0,60.0,60.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 00:00:00
14203,AL042005, TD,32.6,-88.5,30.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 06:00:00
14204,AL042005, TD,33.9,-88.8,25.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 12:00:00
14205,AL042005, TD,35.3,-89.1,20.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 18:00:00
14206,AL042005, TD,36.4,-89.2,20.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 00:00:00
14207,AL042005, TD,37.1,-89.0,15.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 06:00:00
14208,AL042005, TD,37.7,-88.7,15.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 12:00:00
14209,AL042005, TD,38.1,-88.3,15.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 18:00:00
14210,AL042005, TD,38.5,-87.8,15.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 00:00:00
14211,AL042005, TD,38.9,-87.2,15.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 06:00:00
14212,AL042005, LO,39.2,-86.5,15.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 12:00:00
14213,AL042005, LO,39.2,-85.8,15.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 18:00:00
14214,AL042005, LO,39.2,-85.7,10.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-14 00:00:00
14215,AL042005, LO,39.0,-85.6,10.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-14 06:00:00
14216,AL042005, LO,38.7,-85.6,10.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-14 12:00:00
14217,AL042005, LO,38.4,-85.6,10.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-14 18:00:00
14218,AL042005, LO,38.1,-85.8,10.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-15 00:00:00
14219,AL042005, LO,37.9,-86.2,10.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-15 06:00:00
14220,AL042005, LO,38.1,-86.4,10.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-15 12:00:00
14221,AL042005, LO,38.4,-86.6,10.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-15 18:00:00
14222,AL042005, LO,38.6,-86.8,10.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-16 00:00:00
14223,AL042005, LO,39.4,-86.5,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-16 06:00:00
14224,AL042005, LO,40.2,-86.2,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-16 12:00:00
14225,AL042005, LO,40.8,-85.2,10.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-16 18:00:00
14226,AL042005, LO,41.3,-84.1,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-17 00:00:00
14227,AL042005, LO,42.2,-83.2,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-17 06:00:00
14228,AL042005, LO,43.1,-82.3,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-17 12:00:00
14229,AL042005, LO,43.9,-81.4,10.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-17 18:00:00
14230,AL042005, LO,44.6,-80.5,10.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-18 00:00:00
14231,AL042005, LO,45.8,-79.8,10.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-18 06:00:00
14232,AL052005, TD,10.7,-42.4,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 00:00:00
14233,AL052005, TD,10.8,-43.4,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 06:00:00
14234,AL052005, TD,10.9,-44.4,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 12:00:00
14235,AL052005, TD,11.0,-45.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-11 18:00:00
14236,AL052005, TS,11.0,-46.8,35.0,1006.0,30.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 00:00:00
14237,AL052005, TS,11.0,-48.5,40.0,1005.0,30.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 06:00:00
14238,AL052005, TS,11.0,-50.2,45.0,1004.0,45.0,20.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 12:00:00
14239,AL052005, TS,11.0,-52.0,45.0,1004.0,45.0,20.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-12 18:00:00
14240,AL052005, TS,11.0,-53.7,45.0,1003.0,50.0,50.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 00:00:00
14241,AL052005, TS,11.1,-55.4,45.0,1003.0,50.0,75.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 06:00:00
14242,AL052005, TS,11.2,-57.2,50.0,1003.0,75.0,80.0,40.0,50.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-07-13 12:00:00
14243,AL052005, TS,11.4,-58.9,55.0,1003.0,100.0,90.0,40.0,100.0,60.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2005-07-13 18:00:00
14244,AL052005, HU,11.6,-60.2,70.0,999.0,100.0,90.0,40.0,100.0,60.0,50.0,0.0,50.0,20.0,0.0,0.0,20.0,2005-07-14 00:00:00
14245,AL052005, HU,11.9,-61.5,75.0,991.0,100.0,90.0,40.0,100.0,60.0,50.0,0.0,50.0,25.0,0.0,0.0,20.0,2005-07-14 06:00:00
14246,AL052005, HU,12.4,-63.2,85.0,980.0,100.0,90.0,40.0,90.0,60.0,40.0,20.0,50.0,30.0,20.0,0.0,20.0,2005-07-14 12:00:00
14247,AL052005, HU,12.9,-64.9,100.0,971.0,100.0,75.0,40.0,90.0,60.0,40.0,25.0,50.0,20.0,20.0,15.0,20.0,2005-07-14 18:00:00
14248,AL052005, HU,13.3,-66.7,110.0,959.0,110.0,75.0,40.0,110.0,60.0,30.0,25.0,50.0,25.0,15.0,15.0,20.0,2005-07-15 00:00:00
14249,AL052005, HU,13.7,-68.4,115.0,952.0,120.0,70.0,40.0,120.0,70.0,30.0,25.0,50.0,35.0,25.0,15.0,20.0,2005-07-15 06:00:00
14250,AL052005, HU,14.1,-70.1,115.0,964.0,120.0,80.0,40.0,120.0,70.0,30.0,25.0,50.0,35.0,25.0,15.0,20.0,2005-07-15 12:00:00
14251,AL052005, HU,14.5,-71.8,95.0,969.0,120.0,100.0,30.0,100.0,60.0,30.0,15.0,50.0,30.0,20.0,10.0,20.0,2005-07-15 18:00:00
14252,AL052005, HU,14.9,-73.4,110.0,958.0,120.0,80.0,50.0,100.0,75.0,30.0,20.0,50.0,40.0,20.0,10.0,30.0,2005-07-16 00:00:00
14253,AL052005, HU,15.4,-75.0,120.0,953.0,130.0,80.0,50.0,100.0,90.0,30.0,20.0,50.0,60.0,20.0,10.0,30.0,2005-07-16 06:00:00
14254,AL052005, HU,15.9,-76.5,130.0,944.0,130.0,80.0,50.0,100.0,90.0,30.0,25.0,50.0,60.0,20.0,15.0,30.0,2005-07-16 12:00:00
14255,AL052005, HU,16.4,-78.0,135.0,937.0,130.0,80.0,50.0,110.0,90.0,30.0,25.0,50.0,50.0,20.0,15.0,30.0,2005-07-16 18:00:00
14256,AL052005, HU,17.1,-79.5,140.0,929.0,130.0,80.0,50.0,110.0,90.0,30.0,25.0,50.0,50.0,20.0,15.0,30.0,2005-07-17 00:00:00
14257,AL052005, HU,17.7,-81.2,135.0,940.0,130.0,80.0,50.0,110.0,90.0,35.0,25.0,60.0,50.0,25.0,15.0,30.0,2005-07-17 06:00:00
14258,AL052005, HU,18.3,-82.8,130.0,946.0,130.0,80.0,50.0,110.0,90.0,35.0,25.0,60.0,50.0,25.0,15.0,30.0,2005-07-17 12:00:00
14259,AL052005, HU,18.9,-84.3,125.0,948.0,130.0,80.0,50.0,110.0,90.0,35.0,25.0,60.0,50.0,25.0,15.0,35.0,2005-07-17 18:00:00
14260,AL052005, HU,19.5,-85.8,120.0,951.0,130.0,100.0,50.0,110.0,100.0,40.0,25.0,60.0,50.0,25.0,15.0,40.0,2005-07-18 00:00:00
14261,AL052005, HU,20.3,-87.3,115.0,955.0,130.0,125.0,50.0,110.0,100.0,40.0,25.0,50.0,50.0,25.0,15.0,20.0,2005-07-18 06:00:00
14262,AL052005, HU,21.3,-88.9,65.0,975.0,120.0,125.0,50.0,90.0,50.0,30.0,25.0,50.0,30.0,0.0,0.0,0.0,2005-07-18 12:00:00
14263,AL052005, HU,22.0,-90.3,65.0,984.0,100.0,75.0,50.0,75.0,50.0,30.0,30.0,50.0,30.0,0.0,0.0,0.0,2005-07-18 18:00:00
